@ HyperIMU -ianovir - 2018
@ Date:Tue Dec 10 13:37:45 GMT+05:30 2019, Sampling Rate:100ms

ST_LIS3DHTR.x,ST_LIS3DHTR.y,ST_LIS3DHTR.z,GRAVITY.x,GRAVITY.y,GRAVITY.z,GPS.lat,GPS.long,GPS.alt,NMEA.a,NMEA.b,NMEA.c
-0.024,-0.055,9.707,0.177398,-0.123321,9.80426,28.718073333333336,77.13308833333333,200.5,$PMTKTSX1.87386.-3171.274.36.776.35.851.60d20000.-0.295921.-0.317127.0.612033.-0.210381.1.460387.-0.302*2A,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.054,-0.134,9.707,0.174133,-0.121414,9.804352,28.718073333333336,77.13308833333333,200.5,$GNACCURACY.4.1*13,$PMTKAGC.080848.000.4572.4730.5680.5897.0.0.0*69, 
0.132,-0.134,9.864,0.177093,-0.115219,9.804367,28.718073333333336,77.13308833333333,200.5, , , 
0.054,-0.212,9.707,0.259735,-0.1091,9.802597,28.718073333333336,77.13308833333333,200.5, , , 
-0.416,-0.369,9.785,0.274444,-0.11026,9.802185,28.718075,77.13308333333333,202.1,$GPGSA.A.3.31.03.32.26.16.14.......1.05.0.71.0.77*06,$GLGSA.A.3.71.73.74.70.........1.05.0.71.0.77*1A,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.05.0.71.0.77*10
0.289,-0.134,9.785,0.221786,-0.123077,9.80336,28.718075,77.13308333333333,202.1,$GAGSA.A.3.09.24...........1.05.0.71.0.77*1E,$GPGSV.4.1.15.31.64.029.19.7.41.55.167.33.0.22.50.316..14.47.040.18.8*65,$GPGSV.4.2.15.26.40.145.31.2.01.36.265..194.35.062..03.28.320.19.4*44
-0.337,-0.134,9.785,0.252471,-0.134307,9.802475,28.718075,77.13308333333333,202.1,$GPGSV.4.3.15.32.28.069.16.7.193.22.114.15.0.16.19.169.18.6.10.15.136.*54,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.13.3.71.55.026.18.2.70.32.098.17.3.72.25.328.*45
-0.416,-0.055,9.864,0.245941,-0.133804,9.802643,28.718075,77.13308333333333,202.1,$GLGSV.3.2.9.74.14.201.21.6.80.12.029..87.08.296..86.06.242.*45,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.8.09.55.034..02.55.166.25.1.05.50.215.*60
-0.337,-0.055,9.785,0.083023,-0.133392,9.805389,28.718075,77.13308333333333,202.1,$BDGSV.4.2.13.07.49.105.29.0.10.46.149.27.4.03.40.127.24.4.16.40.062.14.3*67,$BDGSV.4.3.13.06.37.066..20.24.317.15.4.25.17.041..01.15.104.*74,$BDGSV.4.4.13.13.12.181.15.6*4F
-0.259,-0.055,9.707,-0.034927,-0.130111,9.805725,28.718075,77.13308333333333,202.1,$GAGSV.1.1.4.24.59.094.22.2.09.36.083.17.3.03.25.306..15.12.299.*5F,$GNRMC.080849.000.A.2843.0845.N.07707.9850.E.0.952.336.38.101219...A*43,$GNVTG.336.38.T..M.0.952.N.1.765.K.A*25
-0.024,-0.134,9.55,-0.103881,-0.12088,9.805344,28.718075,77.13308333333333,202.1,$PMTKTSX1.88386.-3229.465.36.776.35.886.60ba0000.-0.302244.-0.322947.0.503951.-0.210381.1.460387.-0.302*73,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.024,-0.134,9.785,-0.215866,-0.117294,9.803558,28.718075,77.13308333333333,202.1,$GNACCURACY.4.1*13,$PMTKAGC.080849.000.4942.4623.6245.6224.0.0.0*6B, 
-0.416,-0.134,9.864,-0.247695,-0.12677,9.802689,28.718075,77.13308333333333,202.1, , , 
-0.102,-0.055,9.707,-0.255157,-0.128753,9.802475,28.718075,77.13308333333333,202.1, , , 
-0.102,-0.134,9.707,-0.24057,-0.120971,9.802948,28.71807833333333,77.133085,202.7,$GPGSA.A.3.31.03.32.26.16.14.......1.05.0.71.0.77*06,$GLGSA.A.3.71.73.74.70.........1.05.0.71.0.77*1A,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.05.0.71.0.77*10
-1.2,-0.29,9.785,-0.219467,-0.112213,9.803543,28.71807833333333,77.133085,202.7,$GAGSA.A.3.09.24...........1.05.0.71.0.77*1E,$GPGSV.4.1.15.31.64.029.19.8.41.55.167.32.0.22.50.316..14.47.040.19.3*61,$GPGSV.4.2.15.26.40.145.34.1.01.36.265..194.35.062..03.28.320.18.3*44
0.368,-0.055,9.707,-0.299285,-0.114364,9.801407,28.71807833333333,77.133085,202.7,$GPGSV.4.3.15.32.28.069.17.0.193.22.114.15.0.16.19.169.18.0.10.15.136.*54,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.13.3.71.55.026.18.2.70.32.098.17.5.72.25.328.*43
0.054,-0.134,9.785,-0.332473,-0.119476,9.800278,28.71807833333333,77.133085,202.7,$GLGSV.3.2.9.74.14.201.21.5.80.12.029..87.08.296..86.06.242.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.7.09.55.034..02.55.166.24.9.05.50.215.*66
-0.337,-0.134,9.864,-0.274108,-0.128692,9.801971,28.71807833333333,77.133085,202.7,$BDGSV.4.2.13.07.49.105.29.1.10.46.149.24.4.03.40.127.25.5.16.40.062.14.1*67,$BDGSV.4.3.13.06.37.066..20.24.317.15.5.25.17.041..01.15.104.*75,$BDGSV.4.4.13.13.12.181.15.6*4F
-0.416,-0.055,9.942,-0.257431,-0.138977,9.802277,28.71807833333333,77.133085,202.7,$GAGSV.1.1.4.24.59.094.15.9.09.36.083.17.4.03.25.306..15.12.299.*57,$GNRMC.080850.000.A.2843.0847.N.07707.9851.E.0.000.336.38.101219...A*46,$GNVTG.336.38.T..M.0.000.N.0.000.K.A*2E
-0.102,-0.134,9.707,-0.268646,-0.14035,9.801956,28.71807833333333,77.133085,202.7,$PMTKTSX1.89386.-3274.753.36.582.35.912.60a80000.-0.307935.-0.327475.1.162003.-0.210381.1.460387.-0.302*2E,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.132,-0.055,9.864,-0.135498,-0.137939,9.804733,28.71807833333333,77.133085,202.7,$GNACCURACY.4.1*13,$PMTKAGC.080850.000.4672.4838.6379.6446.0.0.0*67, 
0.054,-0.134,9.629,-0.039398,-0.12062,9.805817,28.71807833333333,77.133085,202.7, , , 
-0.259,-0.212,9.707,-0.005981,-0.109237,9.80603,28.71807833333333,77.133085,202.7, , , 
0.289,-0.134,9.707,0.042846,-0.110794,9.805923,28.71807833333333,77.13308166666667,203.8,$GPGSA.A.3.31.03.32.26.16.14.......1.05.0.71.0.77*06,$GLGSA.A.3.71.73.74.70.........1.05.0.71.0.77*1A,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.05.0.71.0.77*10
0.603,-0.212,9.707,0.102661,-0.11528,9.805435,28.71807833333333,77.13308166666667,203.8,$GAGSA.A.3.09.24...........1.05.0.71.0.77*1E,$GPGSV.4.1.15.31.64.029.19.7.41.55.167.32.0.22.50.316..14.47.040.19.4*69,$GPGSV.4.2.15.26.40.145.26.7.01.36.265..194.35.062..03.28.320.19.4*47
0.289,-0.134,9.707,0.166549,-0.116683,9.804535,28.71807833333333,77.13308166666667,203.8,$GPGSV.4.3.15.32.28.069.17.4.193.22.114.15.0.16.19.169.17.4.10.15.136.*5B,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.12.3.71.55.026.18.2.70.32.098.17.5.72.25.328.*42
-0.024,-0.134,9.707,0.18222,-0.117385,9.804245,28.71807833333333,77.13308166666667,203.8,$GLGSV.3.2.9.74.14.201.21.4.80.12.029..87.08.296..86.06.242.*47,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.6.09.55.034..02.55.166.24.5.05.50.215.*6B
0.054,-0.134,9.707,0.175735,-0.117507,9.804367,28.71807833333333,77.13308166666667,203.8,$BDGSV.4.2.13.07.49.105.29.3.10.46.149.23.8.03.40.127.24.5.16.40.062.14.1*6F,$BDGSV.4.3.13.06.37.066..20.24.317.15.6.25.17.041..01.15.104.*76,$BDGSV.4.4.13.13.12.181.15.6*4F
0.289,-0.134,9.785,0.182067,-0.115905,9.80426,28.71807833333333,77.13308166666667,203.8,$GAGSV.1.1.4.24.59.094.15.9.09.36.083.17.2.03.25.306..15.12.299.*51,$GNRMC.080851.000.A.2843.0847.N.07707.9849.E.0.000.336.38.101219...A*4E,$GNVTG.336.38.T..M.0.000.N.0.000.K.A*2E
0.289,-0.055,9.707,0.180206,-0.116027,9.804306,28.71807833333333,77.13308166666667,203.8,$PMTKTSX1.90386.-3308.587.36.550.35.935.60980000.-0.312361.-0.330859.1.042730.-0.210381.1.460387.-0.311*78,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.132,-0.055,9.785,0.136627,-0.116363,9.805008,28.71807833333333,77.13308166666667,203.8,$GNACCURACY.4.1*13,$PMTKAGC.080851.000.5056.5259.6428.6716.0.0.0*6E, 
-0.024,-0.134,9.707,0.114379,-0.118911,9.805252,28.71807833333333,77.13308166666667,203.8, , , 
0.054,-0.055,9.707,0.12651,-0.12149,9.805069,28.71807833333333,77.13308166666667,203.8, , , 
0.211,-0.134,9.785,0.130859,-0.118072,9.805054,28.71808,77.13307666666667,204.7,$GPGSA.A.3.31.03.32.26.16.14.......1.05.0.71.0.77*06,$GLGSA.A.3.71.73.74.70.........1.05.0.71.0.77*1A,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.05.0.71.0.77*10
-0.416,0.022,9.785,0.045654,-0.11528,9.805862,28.71808,77.13307666666667,204.7,$GAGSA.A.3.09.24...........1.05.0.71.0.77*1E,$GPGSV.4.1.15.31.64.029.19.6.41.55.167.32.0.22.50.316..14.47.040.19.5*69,$GPGSV.4.2.15.26.40.145.29.3.01.36.265..194.35.062..03.28.320.19.4*4C
-0.024,-0.134,9.785,-0.061477,-0.11499,9.805771,28.71808,77.13307666666667,204.7,$GPGSV.4.3.15.32.28.069.17.8.193.22.114.16.0.16.19.169.14.8.10.15.136.*5B,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.12.3.71.55.026.18.2.70.32.098.17.6.72.25.328.*41
-0.024,-0.134,9.707,-0.131759,-0.112442,9.805115,28.71808,77.13307666666667,204.7,$GLGSV.3.2.9.74.14.201.20.8.80.12.029..87.08.296..86.06.242.*4A,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.5.09.55.034..02.55.166.24.1.05.50.215.*6C
-0.651,-0.212,9.707,-0.173294,-0.109725,9.804504,28.71808,77.13307666666667,204.7,$BDGSV.4.2.13.07.49.105.29.7.10.46.149.25.0.03.40.127.25.1.16.40.062.13.7*61,$BDGSV.4.3.13.06.37.066..20.24.317.16.1.25.17.041..01.15.104.*72,$BDGSV.4.4.13.13.12.181.15.5*4C
-0.494,-0.134,9.707,-0.285415,-0.116088,9.801804,28.71808,77.13307666666667,204.7,$GAGSV.1.1.4.24.59.094.19.7.09.36.083.17.2.03.25.306..15.12.299.*53,$GNRMC.080852.000.A.2843.0848.N.07707.9846.E.1.114.305.36.101219...A*46,$GNVTG.305.36.T..M.1.114.N.2.064.K.A*25
-0.337,-0.055,9.785,-0.337493,-0.126098,9.800018,28.71808,77.13307666666667,204.7,$PMTKTSX1.91386.-3286.665.36.614.35.923.60a00000.-0.311096.-0.328667.0.927584.-0.210381.1.460387.-0.311*21,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.024,-0.134,9.707,-0.302978,-0.129104,9.801117,28.71808,77.13307666666667,204.7,$GNACCURACY.4.1*13,$PMTKAGC.080852.000.5017.4834.6499.6527.0.0.0*62, 
-0.73,-0.055,9.785,-0.281814,-0.128738,9.801743,28.71808,77.13307666666667,204.7, , , 
-0.494,-0.212,9.942,-0.361816,-0.126556,9.799149,28.71808,77.13307666666667,204.7, , , 
-0.18,-0.212,9.629,-0.364105,-0.120544,9.799133,28.71808,77.13306666666668,205.8,$GPGSA.A.3.31.03.32.26.16.14.......1.05.0.71.0.77*06,$GLGSA.A.3.71.73.74.70.........1.05.0.71.0.77*1A,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.05.0.71.0.77*10
-0.18,-0.055,9.785,-0.321228,-0.113845,9.80072,28.71808,77.13306666666668,205.8,$GAGSA.A.3.09.24...........1.05.0.71.0.77*1E,$GPGSV.4.1.15.31.64.029.19.5.41.55.167.33.0.22.50.316..14.47.040.15.9*6B,$GPGSV.4.2.15.26.40.145.34.7.01.36.265..194.35.062..03.28.320.16.2*4D
-0.102,-0.212,9.785,-0.30928,-0.111022,9.801132,28.71808,77.13306666666668,205.8,$GPGSV.4.3.15.32.28.069.18.5.193.22.114.15.0.16.19.169.18.8.10.15.136.*56,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.*4A,$GLGSV.3.1.9.73.72.063.12.8.71.55.026.18.2.70.32.098.17.6.72.25.328.*4A
0.211,-0.212,9.785,-0.280883,-0.116104,9.801926,28.71808,77.13306666666668,205.8,$GLGSV.3.2.9.74.14.201.20.5.80.12.029..87.08.296..86.06.242.*47,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.2.09.55.034..02.55.166.23.9.05.50.215.*64
-0.18,-0.134,9.785,-0.114181,-0.120162,9.805237,28.71808,77.13306666666668,205.8,$BDGSV.4.2.13.07.49.105.29.7.10.46.149.25.0.03.40.127.25.4.16.40.062.13.7*64,$BDGSV.4.3.13.06.37.066..20.24.317.16.6.25.17.041..01.15.104.*75,$BDGSV.4.4.13.13.12.181.15.6*4F
0.054,-0.134,9.942,-0.049011,-0.120971,9.805771,28.71808,77.13306666666668,205.8,$GAGSV.1.1.4.24.59.094.20.4.09.36.083.17.2.03.25.306..15.12.299.*5A,$GNRMC.080853.000.A.2843.0848.N.07707.9840.E.0.000.305.36.101219...A*44,$GNVTG.305.36.T..M.0.000.N.0.000.K.A*20
0.446,-0.134,9.785,-0.023132,-0.121337,9.805862,28.71808,77.13306666666668,205.8,$PMTKTSX1.92386.-3250.010.36.776.35.918.60a40000.-0.308567.-0.325001.1.136295.-0.210381.1.460387.-0.320*20,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
0.289,-0.055,9.785,0.068313,-0.120971,9.805664,28.71808,77.13306666666668,205.8,$GNACCURACY.4.0*12,$PMTKAGC.080853.000.4532.4434.6764.6390.0.0.0*67, 
0.603,-0.055,9.707,0.126388,-0.116683,9.80513,28.71808,77.13306666666668,205.8, , , 
-0.024,-0.134,9.785,0.16777,-0.107864,9.804611,28.71808,77.13306666666668,205.8, , , 
0.446,-0.212,9.785,0.208633,-0.105087,9.803864,28.71808,77.13306833333333,206.1,$GPGSA.A.3.31.03.32.26.16.23.14......1.01.0.66.0.76*04,$GLGSA.A.3.71.73.74.70.........1.01.0.66.0.76*19,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.01.0.66.0.76*13
0.289,-0.134,9.785,0.272079,-0.114776,9.8022,28.71808,77.13306833333333,206.1,$GAGSA.A.3.09.24...........1.01.0.66.0.76*1D,$GPGSV.4.1.15.31.64.029.19.6.41.55.167.32.0.22.50.316..14.47.040.15.9*69,$GPGSV.4.2.15.26.40.145.30.9.01.36.265..194.35.062..03.28.320.18.9*42
-0.024,-0.212,9.785,0.329238,-0.122543,9.800354,28.71808,77.13306833333333,206.1,$GPGSV.4.3.15.32.28.069.18.5.193.22.114.15.0.16.19.169.18.8.10.15.136.*56,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.12.0*57,$GLGSV.3.1.9.73.72.063.12.8.71.55.026.18.2.70.32.098.17.5.72.25.328.*49
-0.259,-0.29,9.785,0.331893,-0.126464,9.800201,28.71808,77.13306833333333,206.1,$GLGSV.3.2.9.74.14.201.20.6.80.12.029..87.08.296..86.06.242.*44,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.17.9.09.55.034..02.55.166.23.8.05.50.215.*61
0.054,-0.29,9.629,0.271118,-0.133209,9.801987,28.71808,77.13306833333333,206.1,$BDGSV.4.2.13.07.49.105.29.5.10.46.149.24.9.03.40.127.26.0.16.40.062.14.3*6A,$BDGSV.4.3.13.06.37.066..20.24.317.16.5.25.17.041..01.15.104.*76,$BDGSV.4.4.13.13.12.181.15.6*4F
0.211,-0.212,9.629,0.262756,-0.141723,9.802094,28.71808,77.13306833333333,206.1,$GAGSV.1.1.4.24.59.094.20.3.09.36.083.17.3.03.25.306..15.12.299.*5C,$GNRMC.080854.000.A.2843.0848.N.07707.9841.E.0.000.305.36.101219...A*42,$GNVTG.305.36.T..M.0.000.N.0.000.K.A*20
0.132,-0.055,9.55,-0.27005,-0.213058,9.800613,28.71808,77.13306833333333,206.1,$PMTKTSX1.93386.-3245.636.36.679.35.912.60a80000.-0.308567.-0.324564.0.437399.-0.210381.1.460387.-0.320*20,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.259,-0.055,9.707,-0.245986,-0.197845,9.801559,28.71808,77.13306833333333,206.1,$GNACCURACY.4.0*12,$PMTKAGC.080854.000.4190.4333.6173.6295.0.0.0*68, 
-0.494,-0.212,9.707,-0.240509,-0.17633,9.802109,28.71808,77.13306833333333,206.1, , , 
-0.416,-0.055,9.864,-0.275497,-0.163833,9.801407,28.71808,77.13306833333333,206.1,$GPGSA.A.3.31.03.32.26.16.23.14......1.01.0.66.0.76*04, , 
-0.102,-0.134,9.785,-0.315979,-0.135879,9.800613,28.71808,77.13307,206.1,$GLGSA.A.3.71.73.74.70.........1.01.0.66.0.76*19,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.01.0.66.0.76*13,$GAGSA.A.3.09.24...........1.01.0.66.0.76*1D
-0.024,-0.134,9.785,-0.342956,-0.114715,9.799973,28.71808,77.13307,206.1,$GPGSV.4.1.15.31.64.029.19.2.41.55.167.33.0.22.50.316..14.47.040.15.9*6C,$GPGSV.4.2.15.26.40.145.35.5.01.36.265..194.35.062..03.28.320.18.9*4B,$GPGSV.4.3.15.32.28.069.18.6.193.22.114.15.0.16.19.169.17.5.10.15.136.*57
-0.024,-0.134,9.785,-0.352508,-0.111892,9.799667,28.71808,77.13307,206.1,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.12.0*57,$GLGSV.3.1.9.73.72.063.12.8.71.55.026.18.1.70.32.098.17.5.72.25.328.*4A,$GLGSV.3.2.9.74.14.201.20.3.80.12.029..87.08.296..86.06.242.*41
-0.18,-0.134,9.707,-0.276779,-0.110916,9.802109,28.71808,77.13307,206.1,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.17.6.09.55.034..02.55.166.24.1.05.50.215.*60,$BDGSV.4.2.13.07.49.105.29.0.10.46.149.24.9.03.40.127.25.8.16.40.062.14.3*64
-0.024,-0.134,9.707,-0.214736,-0.109802,9.80368,28.71808,77.13307,206.1,$BDGSV.4.3.13.06.37.066..20.24.317.16.3.25.17.041..01.15.104.*70,$BDGSV.4.4.13.13.12.181.15.6*4F,$GAGSV.1.1.4.24.59.094.13.8.09.36.083.17.4.03.25.306..15.12.299.*50
-0.102,-0.212,9.707,-0.117996,-0.112106,9.805298,28.71808,77.13307,206.1,$GNRMC.080855.000.A.2843.0848.N.07707.9842.E.1.066.297.03.101219...A*4D,$GNVTG.297.03.T..M.1.066.N.1.975.K.A*27,$PMTKTSX1.94386.-3266.321.36.808.35.926.609e0000.-0.311096.-0.326632.0.460694.-0.210381.1.460387.-0.320*24
-0.102,-0.134,9.707,-0.091552,-0.118026,9.805511,28.71808,77.13307,206.1,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A,$GNACCURACY.4.0*12
-0.102,-0.134,9.707,-0.080398,-0.12236,9.805557,28.71808,77.13307,206.1,$PMTKAGC.080855.000.5016.4931.5810.5795.0.0.0*66, , 
-0.102,-0.134,9.785,-0.078811,-0.123107,9.805557,28.71808,77.13307,206.1, , , 
-0.102,-0.055,9.785,-0.080749,-0.121978,9.805557,28.71808,77.13307,206.1,$GPGSA.A.3.31.03.32.26.16.23.14......1.01.0.66.0.76*04,$GLGSA.A.3.71.73.74.70.........1.01.0.66.0.76*19,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.01.0.66.0.76*13
-0.102,-0.134,9.707,-0.08406,-0.120895,9.805542,28.71807666666667,77.13306833333333,206.4,$GAGSA.A.3.09.24...........1.01.0.66.0.76*1D,$GPGSV.4.1.15.31.64.029.19.3.41.55.167.33.0.22.50.316..14.47.040.16.7*60,$GPGSV.4.2.15.26.40.145.35.5.01.36.265..194.35.062..03.28.320.14.3*4D
-0.102,-0.055,9.707,-0.082153,-0.114852,9.805634,28.71807666666667,77.13306833333333,206.4,$GPGSV.4.3.15.32.28.069.18.8.193.22.114.15.0.16.19.169.17.5.10.15.136.*59,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.12.0*57,$GLGSV.3.1.9.73.72.063.14.1.71.55.026.18.1.70.32.098.17.5.72.25.328.*45
-0.024,-0.134,9.707,-0.079406,-0.11267,9.805679,28.71807666666667,77.13306833333333,206.4,$GLGSV.3.2.9.74.14.201.20.4.80.12.029..87.08.296..86.06.242.*46,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.17.9.09.55.034..02.55.166.24.2.05.50.215.*6C
-0.102,-0.212,9.707,-0.076293,-0.113662,9.805695,28.71807666666667,77.13306833333333,206.4,$BDGSV.4.2.13.07.49.105.32.5.10.46.149.24.9.03.40.127.26.6.16.40.062.14.3*66,$BDGSV.4.3.13.06.37.066..20.24.317.16.1.25.17.041..01.15.104.*72,$BDGSV.4.4.13.13.12.181.15.6*4F
-0.024,-0.134,9.707,-0.075851,-0.116409,9.805664,28.71807666666667,77.13306833333333,206.4,$GAGSV.1.1.4.24.59.094.13.8.09.36.083.17.6.03.25.306..15.12.299.*52,$GNRMC.080856.000.A.2843.0846.N.07707.9841.E.0.988.231.21.101219...A*47,$GNVTG.231.21.T..M.0.988.N.1.830.K.A*23
-0.102,-0.134,9.707,-0.077606,-0.120712,9.805588,28.71807666666667,77.13306833333333,206.4,$PMTKTSX1.95386.-3284.782.37.067.35.935.60980000.-0.312993.-0.328478.0.050890.-0.210381.1.460387.-0.320*7B,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
-0.102,-0.134,9.707,-0.080032,-0.124588,9.805527,28.71807666666667,77.13306833333333,206.4,$GNACCURACY.3.9*1C,$PMTKAGC.080856.000.5065.5060.5761.5821.0.0.0*64, 
-0.102,-0.055,9.785,-0.08168,-0.126739,9.805481,28.71807666666667,77.13306833333333,206.4, , , 
-0.102,-0.134,9.785,-0.083038,-0.127426,9.805466,28.71807666666667,77.13306833333333,206.4, , , 
-0.18,-0.134,9.472,-0.084182,-0.124343,9.805496,28.718075,77.13305999999999,207.3,$GPGSA.A.3.31.03.32.26.16.23.14......1.01.0.66.0.76*04,$GLGSA.A.3.71.73.74.70.........1.01.0.66.0.76*19,$BDGSA.A.3.03.23.13.16.07.10.02.20.....1.01.0.66.0.76*13
-0.024,-0.134,9.707,-0.087844,-0.123413,9.805466,28.718075,77.13305999999999,207.3,$GAGSA.A.3.09.24...........1.01.0.66.0.76*1D,$GPGSV.4.1.15.31.64.029.24.5.41.55.167.33.0.22.50.316..14.47.040.16.6*69,$GPGSV.4.2.15.26.40.145.35.0.01.36.265..194.35.062..03.28.320.14.3*48
-0.024,-0.134,9.707,-0.087844,-0.123413,9.805466,28.718075,77.13305999999999,207.3,$GPGSV.4.3.15.32.28.069.18.9.193.22.114.15.0.16.19.169.17.5.10.15.136.*58,$GPGSV.4.4.15.11.13.253..25.12.045..23.09.286.10.5*50,$GLGSV.3.1.9.73.72.063.14.1.71.55.026.14.7.70.32.098.17.5.72.25.328.*4F
-0.024,-0.134,9.707,-0.087844,-0.123413,9.805466,28.718075,77.13305999999999,207.3,$GLGSV.3.2.9.74.14.201.20.6.80.12.029..87.08.296..86.06.242.*44,$GLGSV.3.3.9.75.02.202.*6C,$BDGSV.4.1.13.23.67.056.18.3.09.55.034..02.55.166.24.5.07.50.105.31.6*74
-0.024,-0.134,9.707,-0.087844,-0.123413,9.805466,28.718075,77.13305999999999,207.3,$BDGSV.4.2.13.05.50.215..10.46.149.24.6.03.40.127.26.7.16.40.062.12.1*7E,$BDGSV.4.3.13.06.37.066..20.24.317.15.4.25.17.041..01.15.104.*74,$BDGSV.4.4.13.13.12.181.15.6*4F
-0.024,-0.134,9.707,-0.087844,-0.123413,9.805466,28.718075,77.13305999999999,207.3,$GAGSV.1.1.4.24.59.094.26.9.09.36.083.17.6.03.25.306..15.12.299.*55,$GNRMC.080857.000.A.2843.0845.N.07707.9836.E.0.931.238.66.101219...A*4D,$GNVTG.238.66.T..M.0.931.N.1.725.K.A*20
-0.024,-0.134,9.707,-0.087844,-0.123413,9.805466,28.718075,77.13305999999999,207.3,$PMTKTSX1.96386.-3392.723.37.035.35.981.60780000.-0.323110.-0.339272.-0.677126.-0.210381.1.460387.-0.320*54,$PMTKGEPH.19.1.0.1.1.0.0.0.1.0.1.1.1.0.1.0.1.0.1.0.1.1.1.1.0.1.1.1.0.0.0.1.1*3D,$PMTKGALM.31.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.0.1.1.1.1.1.1.1.1.1.1.1.1.1.1*2A
